   0.4808509616   -0.9466008521    2.0670116626
   0.7229976259   -0.8817178489    2.0670116626
   0.9002612870   -0.7044541878    2.0670116626
   1.1990932626   -0.4623075235    1.9969719380
   1.1557779517   -0.2166541888    1.9969719380
   1.0310564851   -0.0006302717    1.9969719380
   0.8399721121    0.1597085552    1.9969719380
   0.6055724283    0.2450230630    1.9969719380
   0.3561294949    0.2450230630    1.9969719380
  -0.1940760286   -0.2166541888    1.9969719380
  -0.2373913394   -0.4623075235    1.9969719380
  -0.1940760286   -0.7079608582    1.9969719380
  -0.0693545619   -0.9239847753    1.9969719380
   0.1217298111   -1.0843236022    1.9969719380
   0.3561294949   -1.1696381101    1.9969719380
   0.6055724283   -1.1696381101    1.9969719380
   0.8399721121   -1.0843236022    1.9969719380
   1.0310564851   -0.9239847753    1.9969719380
   1.1557779517   -0.7079608582    1.9969719380
   0.9520901008    0.3539026081    1.9002459790
   0.7247822896    0.4480565863    1.9002459790
   0.4808509616    0.4801707549    1.9002459790
  -0.4295131483   -0.7062388516    1.9002459790
  -0.3353591701   -0.9335466627    1.9002459790
  -0.1855818202   -1.1287403053    1.9002459790
   0.0096118224   -1.2785176551    1.9002459790
   0.2369196335   -1.3726716333    1.9002459790
   0.4808509616   -1.4047858019    1.9002459790
   0.7247822896   -1.3726716333    1.9002459790
   0.9520901008   -1.2785176551    1.9002459790
   1.1472837434   -1.1287403053    1.9002459790
   1.2970610932   -0.9335466627    1.9002459790
   0.7895703318    0.6495991571    1.7781418383
  -0.6127112823   -0.8307715443    1.7781418383
  -0.5079355320   -1.0572406172    1.7781418383
  -0.3569252242   -1.2558912799    1.7781418383
  -0.1667414331   -1.4174348481    1.7781418383
   0.0537230587   -1.5343177242    1.7781418383
   0.2941595764   -1.6010745948    1.7781418383
   0.5433255759   -1.6145839827    1.7781418383
   0.7895703318   -1.5742142041    1.7781418383
   1.0213797131   -1.4818529049    1.7781418383
   1.2279145707   -1.3418187968    1.7781418383
  -0.3326178010   -1.5395142541    1.6323107649
  -0.1208307322   -1.6706472554    1.6323107649
   0.3563021493   -1.8064032647    1.6323107649
   0.6053997739   -1.8064032647    1.6323107649
   0.8502560380   -1.7606316963    1.6323107649
   1.0825326553   -1.6706472554    1.6323107649
   1.2943197242   -1.5395142541    1.6323107649
   0.9058238663   -1.9294841925    1.4647248739
   1.1356722675   -1.8423141920    1.4647248739
   1.3485611409   -1.7194027436    1.4647248739
   1.3583534528   -1.9001498327    1.2776504769
  -0.9880802550   -1.2867116775   -1.2304156082
  -0.9244035144   -1.0610305023   -1.4174900052
  -0.8101639181   -1.2786958674   -1.4174900052
   0.8502560380    0.8360166493   -1.5850758962
  -0.7778503888   -0.9499310245   -1.5850758962
  -0.6668180232   -1.1729140739   -1.5850758962
  -0.5167031668   -1.3716982696   -1.5850758962
   0.8502560380   -1.7606316963   -1.5850758962
   1.0825326553   -1.6706472554   -1.5850758962
   1.0213797131    0.5572378579   -1.7309069696
   0.7895703318    0.6495991571   -1.7309069696
  -0.6127112823   -0.8307715443   -1.7309069696
  -0.5079355320   -1.0572406172   -1.7309069696
  -0.3569252242   -1.2558912799   -1.7309069696
  -0.1667414331   -1.4174348481   -1.7309069696
   0.0537230587   -1.5343177242   -1.7309069696
   0.2941595764   -1.6010745948   -1.7309069696
   0.5433255759   -1.6145839827   -1.7309069696
   0.7895703318   -1.5742142041   -1.7309069696
   1.0213797131   -1.4818529049   -1.7309069696
   0.9520901008    0.3539026081   -1.8530111103
   0.7247822896    0.4480565863   -1.8530111103
   0.4808509616    0.4801707549   -1.8530111103
  -0.4295131483   -0.7062388516   -1.8530111103
  -0.3353591701   -0.9335466627   -1.8530111103
  -0.1855818202   -1.1287403053   -1.8530111103
   0.0096118224   -1.2785176551   -1.8530111103
   0.2369196335   -1.3726716333   -1.8530111103
   0.4808509616   -1.4047858019   -1.8530111103
   0.7247822896   -1.3726716333   -1.8530111103
   0.9520901008   -1.2785176551   -1.8530111103
   1.1472837434   -1.1287403053   -1.8530111103
   1.2970610932   -0.9335466627   -1.8530111103
   1.1990932626   -0.4623075235   -1.9497370693
   1.1557779517   -0.2166541888   -1.9497370693
   1.0310564851   -0.0006302717   -1.9497370693
   0.8399721121    0.1597085552   -1.9497370693
   0.6055724283    0.2450230630   -1.9497370693
   0.3561294949    0.2450230630   -1.9497370693
  -0.1940760286   -0.2166541888   -1.9497370693
  -0.2373913394   -0.4623075235   -1.9497370693
  -0.1940760286   -0.7079608582   -1.9497370693
  -0.0693545619   -0.9239847753   -1.9497370693
   0.1217298111   -1.0843236022   -1.9497370693
   0.3561294949   -1.1696381101   -1.9497370693
   0.6055724283   -1.1696381101   -1.9497370693
   0.8399721121   -1.0843236022   -1.9497370693
   1.0310564851   -0.9239847753   -1.9497370693
   1.1557779517   -0.7079608582   -1.9497370693
   0.9651442901   -0.4623075235   -2.0197767939
   0.9002612870   -0.2201608592   -2.0197767939
   0.7229976259   -0.0428971981   -2.0197767939
   0.4808509616    0.0219858051   -2.0197767939
   0.2387042973   -0.0428971981   -2.0197767939
   0.0614406362   -0.2201608592   -2.0197767939
  -0.0034423670   -0.4623075235   -2.0197767939
   0.0614406362   -0.7044541878   -2.0197767939
   0.2387042973   -0.8817178489   -2.0197767939
   0.4808509616   -0.9466008521   -2.0197767939
   0.7229976259   -0.8817178489   -2.0197767939
   0.9002612870   -0.7044541878   -2.0197767939
   0.7246460812   -0.4623075235   -2.0621831169
   0.6027485214   -0.2511747566   -2.0621831169
   0.3589534017   -0.2511747566   -2.0621831169
   0.2370558419   -0.4623075235   -2.0621831169
   0.3589534017   -0.6734402905   -2.0621831169
   0.6027485214   -0.6734402905   -2.0621831169
   0.4808509616   -0.4623075235   -2.0763825656
  -0.4808800389    0.4624634769    2.1238114344
  -0.2370849192    0.4624634769    2.1096119856
  -0.3589824790    0.6735962439    2.1096119856
  -0.6027775987    0.6735962439    2.1096119856
  -0.7246751585    0.4624634769    2.1096119856
  -0.6027775987    0.2513307100    2.1096119856
  -0.3589824790    0.2513307100    2.1096119856
   0.0034132897    0.4624634769    2.0672056626
  -0.0614697135    0.7046101412    2.0672056626
  -0.2387333746    0.8818738023    2.0672056626
  -0.4808800389    0.9467568055    2.0672056626
  -0.7230267032    0.8818738023    2.0672056626
  -0.9002903643    0.7046101412    2.0672056626
  -0.9651733674    0.4624634769    2.0672056626
  -0.9002903643    0.2203168127    2.0672056626
  -0.7230267032    0.0430531515    2.0672056626
  -0.4808800389   -0.0218298516    2.0672056626
  -0.2387333746    0.0430531515    2.0672056626
  -0.0614697135    0.2203168127    2.0672056626
   0.2373622621    0.4624634769    1.9971659380
   0.1940469513    0.7081168117    1.9971659380
   0.0693254846    0.9241407288    1.9971659380
  -0.1217588884    1.0844795557    1.9971659380
  -0.3561585722    1.1697940635    1.9971659380
  -0.6056015056    1.1697940635    1.9971659380
  -0.8400011894    1.0844795557    1.9971659380
  -1.0310855624    0.9241407288    1.9971659380
  -1.1558070290    0.7081168117    1.9971659380
  -1.1991223399    0.4624634769    1.9971659380
  -1.1558070290    0.2168101422    1.9971659380
  -1.0310855624    0.0007862251    1.9971659380
  -0.8400011894   -0.1595526018    1.9971659380
  -0.6056015056   -0.2448671096    1.9971659380
  -0.3561585722   -0.2448671096    1.9971659380
   0.1940469513    0.2168101422    1.9971659380
   0.4294840710    0.7063948050    1.9004399790
   0.3353300927    0.9337026161    1.9004399790
   0.1855527429    1.1288962587    1.9004399790
  -0.0096408997    1.2786736086    1.9004399790
  -0.2369487108    1.3728275868    1.9004399790
  -0.4808800389    1.4049417554    1.9004399790
  -0.7248113669    1.3728275868    1.9004399790
  -0.9521191781    1.2786736086    1.9004399790
  -1.1473128207    1.1288962587    1.9004399790
  -1.2970901705    0.9337026161    1.9004399790
  -0.9521191781   -0.3537466547    1.9004399790
  -0.7248113669   -0.4479006329    1.9004399790
